ground_truth_id,true_name,country,rating,review_date,posting_hour,review_length,avg_word_length,exclamation_count,day_of_week
R00031,James Davis,PH,1,2023-01-27,13,297,4.2,3,Friday
R00031,James Davis,PH,1,2024-04-07,12,145,3.86,4,Sunday
R00031,James Davis,PH,1,2024-02-06,12,160,4.11,2,Tuesday
R00031,James Davis,PH,1,2021-10-31,11,294,3.93,3,Sunday
R00031,James Davis,PH,1,2023-05-31,10,221,4.31,2,Wednesday
R00031,James Davis,PH,1,2021-09-19,8,288,4.11,2,Sunday
R00032,John Martin,GB,3,2023-01-17,4,170,4.62,0,Tuesday
R00032,John Martin,GB,5,2021-03-23,2,244,4.79,2,Tuesday
R00032,John Martin,GB,4,2023-01-03,2,206,5.29,0,Tuesday
R00032,John Martin,GB,4,2022-03-07,3,127,4.94,0,Monday
R00032,John Martin,GB,5,2022-05-27,1,182,5.29,1,Friday
R00032,John Martin,GB,4,2021-07-30,2,89,4.59,0,Friday
R00032,John Martin,GB,4,2022-12-26,3,124,4.9,1,Monday
R00032,John Martin,GB,5,2024-02-21,4,163,5.34,1,Wednesday
R00032,John Martin,GB,5,2023-04-13,8,116,5.08,0,Thursday
R00032,John Martin,GB,5,2024-06-25,8,96,4.77,1,Tuesday
R00033,Melissa Martinez,GB,3,2022-04-30,5,129,4.05,0,Saturday
R00033,Melissa Martinez,GB,3,2021-11-29,1,179,4.4,1,Monday
R00033,Melissa Martinez,GB,3,2021-12-29,7,128,3.92,1,Wednesday
R00033,Melissa Martinez,GB,3,2023-04-25,4,85,3.74,0,Tuesday
R00033,Melissa Martinez,GB,4,2021-02-20,5,175,4.29,0,Saturday
R00033,Melissa Martinez,GB,4,2022-01-03,7,120,4.21,0,Monday
R00033,Melissa Martinez,GB,4,2022-11-12,8,123,4.5,0,Saturday
R00034,Edward Clark,US,3,2022-05-24,15,195,4.79,0,Tuesday
R00034,Edward Clark,US,4,2022-07-01,8,254,5.19,0,Friday
R00034,Edward Clark,US,3,2021-11-23,9,363,4.57,0,Tuesday
R00034,Edward Clark,US,4,2021-08-10,11,174,4.99,1,Tuesday
R00034,Edward Clark,US,3,2023-02-23,7,168,4.98,1,Thursday
R00034,Edward Clark,US,2,2021-03-21,12,218,4.75,2,Sunday
R00034,Edward Clark,US,4,2023-08-22,10,84,4.88,1,Tuesday
R00034,Edward Clark,US,3,2022-04-01,11,229,5.23,2,Friday
R00034,Edward Clark,US,4,2022-02-13,7,281,4.66,1,Sunday
R00034,Edward Clark,US,4,2023-08-01,10,386,4.87,0,Tuesday
R00034,Edward Clark,US,4,2022-12-18,9,230,5.68,0,Sunday
R00034,Edward Clark,US,4,2022-09-18,9,208,4.73,2,Sunday
R00034,Edward Clark,US,3,2022-04-12,6,110,5.51,1,Tuesday
R00034,Edward Clark,US,4,2022-04-02,3,254,5.05,1,Saturday
R00035,Mary Nelson,GB,5,2022-01-31,9,106,5.42,0,Monday
R00035,Mary Nelson,GB,5,2023-03-28,11,81,5.23,1,Tuesday
R00035,Mary Nelson,GB,4,2022-11-04,14,81,5.04,2,Friday
R00035,Mary Nelson,GB,5,2022-07-25,10,72,5.14,0,Monday
R00035,Mary Nelson,GB,4,2021-05-23,13,84,5.14,0,Sunday
R00035,Mary Nelson,GB,4,2022-07-26,11,100,4.98,2,Tuesday
R00035,Mary Nelson,GB,4,2022-12-21,10,46,4.68,0,Wednesday
R00035,Mary Nelson,GB,4,2024-08-06,7,93,5.51,1,Tuesday
R00035,Mary Nelson,GB,4,2023-11-10,9,69,5.12,3,Friday
R00035,Mary Nelson,GB,4,2023-03-30,14,89,5.36,2,Thursday
R00035,Mary Nelson,GB,5,2024-01-04,14,57,5.28,0,Thursday
R00036,Lisa Johnson,BR,2,2021-08-25,12,132,4.78,2,Wednesday
R00036,Lisa Johnson,BR,2,2022-06-19,16,148,5.24,2,Sunday
R00036,Lisa Johnson,BR,3,2022-01-01,12,219,4.95,1,Saturday
R00036,Lisa Johnson,BR,4,2024-04-04,17,123,5.03,0,Thursday
R00036,Lisa Johnson,BR,2,2022-06-28,18,200,5.11,0,Tuesday
R00036,Lisa Johnson,BR,4,2021-03-20,16,144,4.59,0,Saturday
R00036,Lisa Johnson,BR,1,2021-08-11,14,198,4.73,1,Wednesday
R00036,Lisa Johnson,BR,4,2024-05-06,17,157,4.75,1,Monday
R00036,Lisa Johnson,BR,4,2023-06-09,19,130,5.01,1,Friday
R00037,Matthew Campbell,US,4,2022-10-05,11,448,4.6,0,Wednesday
R00037,Matthew Campbell,US,4,2023-06-13,8,310,4.97,0,Tuesday
R00037,Matthew Campbell,US,3,2024-05-26,7,420,4.55,1,Sunday
R00037,Matthew Campbell,US,3,2023-11-14,8,463,4.67,0,Tuesday
R00037,Matthew Campbell,US,3,2021-08-25,8,550,4.35,0,Wednesday
R00037,Matthew Campbell,US,4,2023-02-28,7,347,4.12,0,Tuesday
R00037,Matthew Campbell,US,4,2024-03-26,10,269,4.36,0,Tuesday
R00037,Matthew Campbell,US,3,2022-01-25,8,305,5.05,0,Tuesday
R00037,Matthew Campbell,US,3,2022-06-06,8,509,4.76,0,Monday
R00037,Matthew Campbell,US,3,2021-04-01,12,232,4.41,0,Thursday
R00037,Matthew Campbell,US,4,2023-06-13,7,530,4.97,0,Tuesday
R00037,Matthew Campbell,US,3,2021-01-04,7,444,4.58,0,Monday
R00037,Matthew Campbell,US,3,2023-12-01,9,412,4.26,0,Friday
R00038,Stephanie Wright,IE,2,2022-02-08,7,245,4.2,1,Tuesday
R00038,Stephanie Wright,IE,3,2023-01-16,9,203,4.59,0,Monday
R00038,Stephanie Wright,IE,3,2023-06-03,11,277,4.89,0,Saturday
R00038,Stephanie Wright,IE,3,2021-05-24,16,233,4.13,0,Monday
R00038,Stephanie Wright,IE,3,2022-11-08,12,287,4.76,0,Tuesday
R00038,Stephanie Wright,IE,5,2024-06-30,8,325,4.45,0,Sunday
R00038,Stephanie Wright,IE,3,2022-10-05,16,220,4.67,0,Wednesday
R00038,Stephanie Wright,IE,3,2021-09-13,15,393,5.05,1,Monday
R00038,Stephanie Wright,IE,5,2022-09-08,17,274,4.35,0,Thursday
R00039,Andrew Martin,CA,4,2023-04-17,19,481,4.57,0,Monday
R00039,Andrew Martin,CA,1,2022-10-31,16,211,4.74,0,Monday
R00039,Andrew Martin,CA,2,2023-04-05,10,236,4.46,1,Wednesday
R00039,Andrew Martin,CA,2,2022-08-29,14,394,4.46,0,Monday
R00039,Andrew Martin,CA,3,2024-02-10,10,323,4.76,0,Saturday
R00039,Andrew Martin,CA,2,2021-09-18,16,324,4.52,0,Saturday
R00039,Andrew Martin,CA,3,2022-01-28,15,406,4.82,0,Friday
R00040,Mark Nelson,GB,3,2023-02-16,16,105,4.17,1,Thursday
R00040,Mark Nelson,GB,3,2021-12-23,20,44,4.56,0,Thursday
R00040,Mark Nelson,GB,2,2024-06-14,19,123,4.35,0,Friday
R00040,Mark Nelson,GB,2,2024-03-11,20,134,4.32,0,Monday
R00040,Mark Nelson,GB,2,2022-09-09,21,90,4.09,0,Friday
R00040,Mark Nelson,GB,2,2023-04-12,20,170,4.17,1,Wednesday
R00040,Mark Nelson,GB,3,2024-01-28,21,192,4.28,0,Sunday
R00040,Mark Nelson,GB,3,2021-01-01,23,128,4.12,0,Friday
R00040,Mark Nelson,GB,2,2022-09-15,20,132,4.3,0,Thursday
R00040,Mark Nelson,GB,2,2022-08-11,18,166,4.43,0,Thursday
R00040,Mark Nelson,GB,3,2022-03-07,22,178,4.15,0,Monday
R00040,Mark Nelson,GB,2,2023-05-31,19,77,4.19,1,Wednesday
R00040,Mark Nelson,GB,2,2024-04-02,18,134,4.32,0,Tuesday
R00040,Mark Nelson,GB,3,2024-05-27,20,63,4.69,1,Monday
R00040,Mark Nelson,GB,3,2024-09-02,19,188,4.61,2,Monday
R00041,Daniel Robinson,GB,3,2023-06-24,8,85,3.56,1,Saturday
R00041,Daniel Robinson,GB,3,2023-06-25,11,130,4.1,1,Sunday
R00041,Daniel Robinson,GB,3,2022-03-14,10,87,3.58,0,Monday
R00041,Daniel Robinson,GB,3,2023-11-13,10,84,3.79,0,Monday
R00041,Daniel Robinson,GB,2,2023-08-28,10,81,3.99,0,Monday
R00041,Daniel Robinson,GB,3,2021-12-14,12,96,3.46,0,Tuesday
R00041,Daniel Robinson,GB,2,2024-09-11,11,93,3.99,0,Wednesday
R00041,Daniel Robinson,GB,3,2021-06-23,6,68,4.17,0,Wednesday
R00041,Daniel Robinson,GB,3,2022-08-05,7,113,3.84,0,Friday
R00041,Daniel Robinson,GB,3,2023-11-22,8,72,4.2,0,Wednesday
R00042,Brian Green,US,4,2024-06-22,7,147,4.28,0,Saturday
R00042,Brian Green,US,4,2022-11-18,8,78,4.57,1,Friday
R00042,Brian Green,US,3,2021-07-11,2,159,4.14,0,Sunday
R00042,Brian Green,US,3,2022-04-27,9,281,4.18,0,Wednesday
R00042,Brian Green,US,3,2022-09-28,7,182,4.2,0,Wednesday
R00043,Joseph Gonzalez,FR,4,2021-10-29,8,173,4.75,3,Friday
R00043,Joseph Gonzalez,FR,3,2021-02-20,9,227,4.53,1,Saturday
R00043,Joseph Gonzalez,FR,3,2021-04-05,4,177,4.65,0,Monday
R00043,Joseph Gonzalez,FR,3,2022-05-17,10,140,5.06,3,Tuesday
R00043,Joseph Gonzalez,FR,2,2023-09-01,12,284,4.99,1,Friday
R00043,Joseph Gonzalez,FR,2,2024-06-05,11,215,4.11,1,Wednesday
R00043,Joseph Gonzalez,FR,2,2021-05-30,6,212,4.75,0,Sunday
R00043,Joseph Gonzalez,FR,2,2023-07-22,9,125,4.78,0,Saturday
R00043,Joseph Gonzalez,FR,3,2023-04-29,8,182,4.89,0,Saturday
R00043,Joseph Gonzalez,FR,3,2024-07-13,8,169,4.65,1,Saturday
R00043,Joseph Gonzalez,FR,2,2024-03-24,12,195,4.52,2,Sunday
R00043,Joseph Gonzalez,FR,3,2022-02-03,6,217,4.59,1,Thursday
R00044,Amanda Hall,US,4,2023-02-26,7,62,4.37,0,Sunday
R00044,Amanda Hall,US,5,2023-10-10,10,149,4.69,0,Tuesday
R00044,Amanda Hall,US,4,2023-03-30,7,58,4.63,0,Thursday
R00044,Amanda Hall,US,5,2022-05-15,12,91,4.9,0,Sunday
R00044,Amanda Hall,US,3,2021-10-30,7,95,4.3,0,Saturday
R00044,Amanda Hall,US,4,2024-09-05,10,158,4.63,0,Thursday
R00044,Amanda Hall,US,5,2021-01-12,7,172,4.39,0,Tuesday
R00044,Amanda Hall,US,5,2021-08-07,10,164,5.06,0,Saturday
R00044,Amanda Hall,US,5,2023-05-21,14,100,4.28,0,Sunday
R00044,Amanda Hall,US,2,2022-03-25,11,130,5.02,0,Friday
R00044,Amanda Hall,US,5,2021-12-27,7,97,4.51,1,Monday
R00044,Amanda Hall,US,5,2023-11-27,11,139,5.1,0,Monday
R00045,Sandra Brown,GB,3,2024-02-16,16,257,3.78,2,Friday
R00045,Sandra Brown,GB,1,2022-05-26,20,173,4.47,1,Thursday
R00045,Sandra Brown,GB,2,2021-09-06,17,283,5.28,0,Monday
R00045,Sandra Brown,GB,2,2023-07-24,13,335,4.35,1,Monday
R00045,Sandra Brown,GB,1,2021-10-01,17,443,4.49,5,Friday
R00045,Sandra Brown,GB,2,2023-08-10,12,384,4.94,0,Thursday
R00045,Sandra Brown,GB,1,2023-12-24,18,338,5.0,1,Sunday
R00045,Sandra Brown,GB,2,2024-02-19,16,263,4.16,2,Monday
R00045,Sandra Brown,GB,1,2024-05-04,13,284,4.33,4,Saturday
R00045,Sandra Brown,GB,1,2022-10-12,17,149,4.87,1,Wednesday
R00045,Sandra Brown,GB,1,2023-06-26,14,402,3.67,4,Monday
R00045,Sandra Brown,GB,1,2024-06-08,11,384,4.76,1,Saturday
R00045,Sandra Brown,GB,1,2023-10-31,16,428,4.63,3,Tuesday
R00045,Sandra Brown,GB,2,2023-05-24,18,243,3.9,2,Wednesday
R00045,Sandra Brown,GB,2,2024-01-28,12,377,5.11,0,Sunday
R00046,Donald Hernandez,US,2,2023-08-31,7,111,5.63,0,Thursday
R00046,Donald Hernandez,US,5,2023-07-11,11,121,6.0,0,Tuesday
R00046,Donald Hernandez,US,3,2022-06-15,8,75,6.02,0,Wednesday
R00046,Donald Hernandez,US,4,2022-05-22,6,117,5.7,0,Sunday
R00046,Donald Hernandez,US,4,2024-07-29,10,55,5.76,0,Monday
R00046,Donald Hernandez,US,4,2022-07-22,9,28,5.92,1,Friday
R00046,Donald Hernandez,US,3,2023-12-04,6,38,5.25,1,Monday
R00046,Donald Hernandez,US,3,2023-09-20,8,83,5.91,0,Wednesday
R00046,Donald Hernandez,US,4,2024-07-07,17,65,5.25,0,Sunday
R00046,Donald Hernandez,US,4,2022-05-05,8,56,5.94,0,Thursday
R00046,Donald Hernandez,US,3,2022-07-17,9,62,6.08,1,Sunday
R00046,Donald Hernandez,US,4,2023-06-20,10,111,5.82,1,Tuesday
R00046,Donald Hernandez,US,3,2021-06-08,7,68,5.72,1,Tuesday
R00046,Donald Hernandez,US,3,2022-08-09,13,86,5.77,1,Tuesday
R00046,Donald Hernandez,US,3,2022-04-26,7,100,5.95,0,Tuesday
R00046,Donald Hernandez,US,3,2022-07-11,11,20,5.99,1,Monday
R00047,Lisa Lee,IE,2,2024-01-12,6,104,4.72,3,Friday
R00047,Lisa Lee,IE,4,2021-06-15,10,105,5.0,4,Tuesday
R00047,Lisa Lee,IE,5,2021-10-11,14,131,4.76,2,Monday
R00047,Lisa Lee,IE,3,2021-11-05,3,81,4.47,1,Friday
R00047,Lisa Lee,IE,3,2022-04-19,4,20,5.21,2,Tuesday
R00047,Lisa Lee,IE,2,2023-02-24,6,96,4.38,4,Friday
R00047,Lisa Lee,IE,4,2021-11-09,1,81,4.64,3,Tuesday
R00047,Lisa Lee,IE,3,2022-03-15,6,93,4.28,1,Tuesday
R00047,Lisa Lee,IE,5,2021-05-12,0,124,5.01,2,Wednesday
R00047,Lisa Lee,IE,4,2023-04-30,8,67,4.94,1,Sunday
R00047,Lisa Lee,IE,4,2023-04-15,10,53,5.39,1,Saturday
R00048,Lisa Wright,US,5,2023-08-13,7,141,4.91,2,Sunday
R00048,Lisa Wright,US,5,2023-05-02,6,107,4.94,1,Tuesday
R00048,Lisa Wright,US,1,2021-05-08,6,142,4.38,1,Saturday
R00048,Lisa Wright,US,3,2022-02-28,3,65,5.0,0,Monday
R00048,Lisa Wright,US,5,2023-05-11,19,56,4.13,1,Thursday
R00048,Lisa Wright,US,5,2023-03-09,14,77,4.07,2,Thursday
R00048,Lisa Wright,US,5,2024-04-11,12,137,4.22,0,Thursday
R00048,Lisa Wright,US,5,2021-02-10,16,53,4.0,0,Wednesday
R00048,Lisa Wright,US,5,2024-03-25,3,94,4.74,0,Monday
R00048,Lisa Wright,US,5,2023-02-19,6,93,4.81,1,Sunday
R00048,Lisa Wright,US,5,2023-09-04,9,97,4.83,2,Monday
R00048,Lisa Wright,US,5,2021-01-13,11,101,4.17,0,Wednesday
R00048,Lisa Wright,US,5,2022-12-22,7,74,4.71,1,Thursday
R00048,Lisa Wright,US,2,2022-09-04,7,101,4.11,0,Sunday
R00048,Lisa Wright,US,5,2023-03-10,14,84,4.87,1,Friday
R00049,Jeffrey Clark,US,5,2024-01-08,13,442,5.14,0,Monday
R00049,Jeffrey Clark,US,3,2024-01-24,8,418,5.43,0,Wednesday
R00049,Jeffrey Clark,US,5,2024-05-20,15,252,5.29,0,Monday
R00049,Jeffrey Clark,US,5,2022-03-28,18,360,4.93,0,Monday
R00049,Jeffrey Clark,US,5,2023-09-27,10,268,5.6,0,Wednesday
R00049,Jeffrey Clark,US,3,2022-03-26,11,370,5.4,0,Saturday
R00049,Jeffrey Clark,US,5,2022-07-13,14,321,5.48,1,Wednesday
R00049,Jeffrey Clark,US,3,2023-06-12,12,251,5.36,0,Monday
R00049,Jeffrey Clark,US,5,2023-09-22,11,317,5.59,1,Friday
R00050,Mary Harris,IN,3,2022-11-20,16,91,6.27,2,Sunday
R00050,Mary Harris,IN,5,2023-04-09,19,105,5.57,1,Sunday
R00050,Mary Harris,IN,5,2021-12-05,17,79,6.27,0,Sunday
R00050,Mary Harris,IN,4,2023-08-16,17,74,5.51,1,Wednesday
R00050,Mary Harris,IN,4,2021-09-19,14,140,6.02,1,Sunday
R00050,Mary Harris,IN,4,2024-06-28,18,106,5.62,2,Friday
R00050,Mary Harris,IN,5,2023-12-30,19,77,6.23,0,Saturday
R00050,Mary Harris,IN,5,2021-02-25,19,65,5.6,0,Thursday
R00050,Mary Harris,IN,3,2023-03-18,17,84,5.48,0,Saturday
R00050,Mary Harris,IN,2,2024-04-27,10,106,5.91,1,Saturday
R00050,Mary Harris,IN,5,2024-03-01,17,69,5.44,0,Friday
R00050,Mary Harris,IN,5,2021-02-25,15,97,6.06,0,Thursday
R00050,Mary Harris,IN,5,2021-06-21,13,76,5.94,0,Monday
R00050,Mary Harris,IN,5,2024-08-09,18,80,5.77,0,Friday
R00050,Mary Harris,IN,3,2023-05-28,13,73,6.05,0,Sunday
R00050,Mary Harris,IN,5,2021-10-05,17,87,5.61,1,Tuesday
R00051,Sharon Robinson,US,3,2022-01-08,17,252,4.97,0,Saturday
R00051,Sharon Robinson,US,2,2021-04-13,16,300,4.88,1,Tuesday
R00051,Sharon Robinson,US,2,2022-06-17,16,381,4.18,0,Friday
R00051,Sharon Robinson,US,2,2023-02-16,15,134,4.55,0,Thursday
R00051,Sharon Robinson,US,2,2022-11-02,15,258,4.43,1,Wednesday
R00051,Sharon Robinson,US,2,2022-03-10,18,408,4.44,1,Thursday
R00051,Sharon Robinson,US,3,2023-07-21,17,524,4.6,4,Friday
R00051,Sharon Robinson,US,2,2022-11-01,15,208,4.1,1,Tuesday
R00051,Sharon Robinson,US,2,2022-11-23,18,360,3.99,2,Wednesday
R00051,Sharon Robinson,US,3,2023-02-16,15,333,4.35,0,Thursday
R00051,Sharon Robinson,US,3,2022-07-24,17,314,4.22,1,Sunday
R00051,Sharon Robinson,US,3,2023-05-14,17,351,4.63,1,Sunday
R00051,Sharon Robinson,US,2,2022-06-01,18,483,4.72,0,Wednesday
R00051,Sharon Robinson,US,2,2021-06-17,15,206,4.97,0,Thursday
R00051,Sharon Robinson,US,4,2023-08-22,18,253,4.48,0,Tuesday
R00052,Mary Mitchell,US,5,2024-01-10,14,76,4.6,0,Wednesday
R00052,Mary Mitchell,US,4,2021-04-17,15,53,4.42,0,Saturday
R00052,Mary Mitchell,US,4,2022-12-18,14,56,4.7,0,Sunday
R00052,Mary Mitchell,US,4,2022-04-05,17,84,4.6,1,Tuesday
R00052,Mary Mitchell,US,5,2024-08-24,14,31,4.33,4,Saturday
R00052,Mary Mitchell,US,5,2021-05-21,16,28,4.78,2,Friday
R00052,Mary Mitchell,US,4,2024-08-27,16,65,3.9,4,Tuesday
R00052,Mary Mitchell,US,4,2021-03-24,19,53,4.91,4,Wednesday
R00052,Mary Mitchell,US,4,2021-03-05,15,54,5.06,2,Friday
R00052,Mary Mitchell,US,4,2022-05-22,14,65,4.65,0,Sunday
R00052,Mary Mitchell,US,5,2022-02-13,19,42,4.11,3,Sunday
R00052,Mary Mitchell,US,4,2021-02-11,19,55,5.11,0,Thursday
R00052,Mary Mitchell,US,5,2024-06-26,14,54,4.78,2,Wednesday
R00052,Mary Mitchell,US,4,2021-11-09,18,82,4.82,2,Tuesday
R00052,Mary Mitchell,US,5,2022-05-04,15,60,4.86,1,Wednesday
R00052,Mary Mitchell,US,4,2021-09-16,19,55,4.81,0,Thursday
R00052,Mary Mitchell,US,4,2023-08-28,18,64,4.47,0,Monday
R00053,Brian Davis,CA,1,2024-03-01,14,402,4.24,1,Friday
R00053,Brian Davis,CA,3,2022-03-23,13,236,3.9,1,Wednesday
R00053,Brian Davis,CA,2,2023-08-11,19,213,4.61,1,Friday
R00053,Brian Davis,CA,1,2022-06-09,16,194,4.01,0,Thursday
R00053,Brian Davis,CA,3,2023-01-26,14,113,3.72,1,Thursday
R00053,Brian Davis,CA,1,2021-12-10,16,86,3.77,1,Friday
R00053,Brian Davis,CA,3,2024-05-25,16,170,3.85,2,Saturday
R00053,Brian Davis,CA,2,2024-05-28,12,178,3.82,0,Tuesday
R00053,Brian Davis,CA,1,2021-08-23,17,232,3.44,1,Monday
R00053,Brian Davis,CA,1,2021-12-02,16,225,3.69,1,Thursday
R00053,Brian Davis,CA,1,2022-09-30,15,380,3.43,1,Friday
R00053,Brian Davis,CA,1,2021-08-10,15,176,3.78,4,Tuesday
R00054,Emily Johnson,CA,4,2022-10-01,11,34,4.38,0,Saturday
R00054,Emily Johnson,CA,5,2024-03-25,13,61,4.1,0,Monday
R00054,Emily Johnson,CA,4,2023-02-08,14,66,4.38,1,Wednesday
R00054,Emily Johnson,CA,4,2023-03-24,14,68,4.39,0,Friday
R00054,Emily Johnson,CA,5,2022-02-11,10,44,4.38,0,Friday
R00054,Emily Johnson,CA,4,2021-06-05,10,45,4.27,0,Saturday
R00054,Emily Johnson,CA,5,2024-04-27,12,56,4.21,0,Saturday
R00054,Emily Johnson,CA,3,2024-07-08,12,49,4.2,0,Monday
R00054,Emily Johnson,CA,5,2022-05-13,18,51,4.58,0,Friday
R00054,Emily Johnson,CA,4,2021-07-28,13,57,4.37,0,Wednesday
R00054,Emily Johnson,CA,4,2022-09-10,13,58,4.69,1,Saturday
R00054,Emily Johnson,CA,4,2024-05-14,15,45,4.28,0,Tuesday
R00054,Emily Johnson,CA,4,2021-09-05,10,37,4.68,0,Sunday
R00055,Edward Torres,IT,3,2021-03-26,17,285,4.1,1,Friday
R00055,Edward Torres,IT,3,2022-12-13,21,361,4.08,3,Tuesday
R00055,Edward Torres,IT,3,2023-12-28,21,437,4.79,0,Thursday
R00055,Edward Torres,IT,3,2023-05-28,21,337,3.6,6,Sunday
R00055,Edward Torres,IT,3,2023-01-29,20,279,4.48,2,Sunday
R00055,Edward Torres,IT,2,2021-05-22,23,306,4.51,2,Saturday
R00055,Edward Torres,IT,3,2023-11-03,22,304,3.86,2,Friday
R00055,Edward Torres,IT,3,2024-08-19,19,315,4.86,1,Monday
R00055,Edward Torres,IT,3,2022-11-30,20,199,4.39,4,Wednesday
R00056,James Clark,US,2,2023-10-01,7,318,4.95,1,Sunday
R00056,James Clark,US,2,2021-08-05,8,156,3.66,1,Thursday
R00056,James Clark,US,2,2023-06-07,7,198,4.26,2,Wednesday
R00056,James Clark,US,2,2023-01-12,5,308,4.5,1,Thursday
R00056,James Clark,US,2,2024-07-25,5,272,4.51,2,Thursday
R00056,James Clark,US,2,2023-07-31,6,344,5.12,2,Monday
R00056,James Clark,US,2,2021-11-10,9,497,4.21,3,Wednesday
R00056,James Clark,US,2,2023-06-11,7,160,4.61,2,Sunday
R00056,James Clark,US,2,2021-12-27,5,339,4.09,2,Monday
R00056,James Clark,US,2,2023-12-05,7,416,4.88,0,Tuesday
R00056,James Clark,US,2,2024-08-25,6,158,4.61,2,Sunday
R00056,James Clark,US,2,2022-07-08,8,312,5.05,1,Friday
R00056,James Clark,US,2,2024-06-15,3,215,4.45,2,Saturday
R00056,James Clark,US,2,2024-01-08,7,269,4.54,1,Monday
R00056,James Clark,US,2,2023-09-18,4,377,4.52,1,Monday
R00057,Sandra Ramirez,GB,3,2024-04-28,8,192,4.85,1,Sunday
R00057,Sandra Ramirez,GB,2,2022-07-04,7,93,5.23,0,Monday
R00057,Sandra Ramirez,GB,3,2022-10-23,6,107,4.85,0,Sunday
R00057,Sandra Ramirez,GB,2,2022-05-18,7,88,5.07,1,Wednesday
R00057,Sandra Ramirez,GB,3,2021-06-27,6,103,5.44,0,Sunday
R00057,Sandra Ramirez,GB,3,2022-07-26,8,184,4.64,0,Tuesday
R00057,Sandra Ramirez,GB,3,2023-07-13,5,102,5.3,0,Thursday
R00057,Sandra Ramirez,GB,3,2022-05-15,7,179,5.49,0,Sunday
R00057,Sandra Ramirez,GB,2,2023-08-10,11,209,5.11,0,Thursday
R00057,Sandra Ramirez,GB,3,2024-03-13,4,128,5.26,0,Wednesday
R00057,Sandra Ramirez,GB,3,2024-06-03,9,238,4.39,0,Monday
R00057,Sandra Ramirez,GB,3,2023-02-16,4,143,4.91,0,Thursday
R00057,Sandra Ramirez,GB,2,2022-11-20,7,154,5.18,0,Sunday
R00057,Sandra Ramirez,GB,3,2021-02-28,9,106,5.06,0,Sunday
R00057,Sandra Ramirez,GB,3,2023-10-10,12,35,5.01,0,Tuesday
R00058,Jeffrey Lee,GB,3,2022-01-08,13,236,4.69,0,Saturday
R00058,Jeffrey Lee,GB,3,2023-09-26,15,242,5.22,0,Tuesday
R00058,Jeffrey Lee,GB,3,2022-03-11,12,217,4.83,0,Friday
R00058,Jeffrey Lee,GB,3,2022-12-28,15,416,5.52,0,Wednesday
R00058,Jeffrey Lee,GB,3,2022-06-14,16,287,5.01,0,Tuesday
R00058,Jeffrey Lee,GB,3,2022-11-29,18,288,4.93,0,Tuesday
R00058,Jeffrey Lee,GB,3,2022-07-27,15,321,4.54,0,Wednesday
R00058,Jeffrey Lee,GB,3,2024-05-05,15,102,5.02,0,Sunday
R00058,Jeffrey Lee,GB,3,2022-07-20,16,217,4.78,0,Wednesday
R00058,Jeffrey Lee,GB,3,2024-02-13,14,387,5.2,0,Tuesday
R00058,Jeffrey Lee,GB,2,2021-01-21,10,317,4.95,0,Thursday
R00058,Jeffrey Lee,GB,3,2023-11-25,11,325,4.65,0,Saturday
R00058,Jeffrey Lee,GB,3,2022-01-27,15,124,4.89,0,Thursday
R00059,Jennifer Thomas,US,4,2023-04-13,10,600,5.33,0,Thursday
R00059,Jennifer Thomas,US,4,2023-09-28,7,276,5.12,1,Thursday
R00059,Jennifer Thomas,US,4,2024-02-12,9,586,5.25,0,Monday
R00059,Jennifer Thomas,US,4,2022-05-08,10,480,5.13,0,Sunday
R00059,Jennifer Thomas,US,4,2023-09-03,6,459,4.61,0,Sunday
R00059,Jennifer Thomas,US,4,2024-08-15,10,421,4.72,1,Thursday
R00059,Jennifer Thomas,US,4,2023-10-03,6,508,5.0,0,Tuesday
R00059,Jennifer Thomas,US,4,2023-07-07,7,559,4.21,1,Friday
R00059,Jennifer Thomas,US,4,2021-02-05,7,251,4.39,1,Friday
R00059,Jennifer Thomas,US,4,2021-07-10,10,456,5.06,0,Saturday
R00060,Charles Anderson,US,4,2023-04-09,11,503,5.06,0,Sunday
R00060,Charles Anderson,US,3,2022-05-14,9,403,4.91,2,Saturday
R00060,Charles Anderson,US,3,2022-09-20,12,258,4.86,1,Tuesday
R00060,Charles Anderson,US,3,2024-04-06,11,559,4.21,0,Saturday
R00060,Charles Anderson,US,3,2023-01-26,9,426,4.8,0,Thursday
R00060,Charles Anderson,US,3,2023-08-28,10,410,4.84,0,Monday
R00060,Charles Anderson,US,3,2024-02-08,9,374,4.53,0,Thursday
R00060,Charles Anderson,US,3,2023-12-24,10,464,4.26,0,Sunday
R00060,Charles Anderson,US,3,2022-12-06,11,475,4.45,1,Tuesday
R00060,Charles Anderson,US,3,2023-05-22,8,551,4.63,0,Monday
R00061,Melissa Scott,PH,3,2022-11-09,20,125,5.04,0,Wednesday
R00061,Melissa Scott,PH,2,2022-12-22,21,153,4.54,1,Thursday
R00061,Melissa Scott,PH,2,2023-07-19,20,41,4.67,1,Wednesday
R00061,Melissa Scott,PH,3,2022-07-09,20,167,4.61,1,Saturday
R00061,Melissa Scott,PH,3,2022-09-20,16,111,4.57,0,Tuesday
R00061,Melissa Scott,PH,3,2022-05-30,16,161,4.3,3,Monday
R00061,Melissa Scott,PH,2,2022-04-18,17,135,4.32,0,Monday
R00061,Melissa Scott,PH,3,2021-09-05,19,116,4.54,1,Sunday
